time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2023-04-03,7635.28,7387.38,7539.04,17882.26,133902312.55,7488.0,multiply,ETH
2023-04-04,7509.87,7208.02,7488.0,12767.35,92064518.19,7210.93,multiply,ETH
2023-04-05,7248.85,7034.49,7210.93,10164.73,71933528.36,7076.78,multiply,ETH
2023-04-06,7130.73,7033.03,7076.78,4725.54,33482938.66,7085.53,multiply,ETH
2023-04-07,7113.23,6999.49,7085.53,4764.2,33770759.69,7088.44,multiply,ETH
2023-04-08,7101.57,7040.32,7088.44,5401.95,38307168.69,7091.36,multiply,ETH
2023-04-09,7193.44,7050.53,7091.36,8281.65,58860998.05,7107.4,multiply,ETH
2023-04-10,7323.22,7078.24,7107.4,9396.56,67250988.12,7156.98,multiply,ETH
2023-04-11,7356.76,7084.07,7156.98,12669.61,92080253.17,7267.8,multiply,ETH
2023-04-12,7286.76,6971.78,7267.8,20279.34,142004202.4,7002.41,multiply,ETH
2023-04-13,7068.03,6809.92,7002.41,21618.53,147567264.09,6825.96,multiply,ETH
2023-04-14,6855.13,6595.56,6825.96,21802.59,145898682.51,6691.81,multiply,ETH
2023-04-15,6773.47,6649.52,6691.81,7461.02,50330246.47,6745.76,multiply,ETH
2023-04-16,7104.48,6671.39,6745.76,28591.13,196787968.95,6882.83,multiply,ETH
2023-04-17,7003.87,6836.17,6882.83,12736.62,88425514.98,6942.62,multiply,ETH
2023-04-18,7206.56,6919.29,6942.62,12238.88,86469049.0,7065.11,multiply,ETH
2023-04-19,7158.44,6629.1,7065.11,18777.32,128091127.82,6821.59,multiply,ETH
2023-04-20,6821.59,6599.94,6821.59,9795.68,66350703.55,6773.47,multiply,ETH
2023-04-21,6945.54,6691.81,6773.47,11119.86,74882178.85,6734.09,multiply,ETH
2023-04-22,6802.63,6687.43,6734.09,6488.34,43920164.72,6769.09,multiply,ETH
2023-04-23,6807.01,6681.6,6769.09,6909.01,46928916.8,6792.42,multiply,ETH
2023-04-24,7054.9,6770.55,6792.42,11324.2,79164556.89,6990.74,multiply,ETH
2023-04-25,7215.31,6945.54,6990.74,11753.73,83589877.79,7111.77,multiply,ETH
2023-04-26,7130.73,6823.05,7111.77,14849.13,102247386.66,6885.75,multiply,ETH
2023-04-27,6925.12,6785.13,6885.75,10778.97,73906921.48,6856.58,multiply,ETH
2023-04-28,6952.83,6795.34,6856.58,7569.66,52288355.4,6907.62,multiply,ETH
2023-04-29,6996.57,6856.58,6907.62,12883.45,89613982.88,6955.74,multiply,ETH
2023-04-30,6976.16,6796.8,6955.74,5772.53,39697688.5,6877.0,multiply,ETH
2023-05-01,6951.37,6811.38,6877.0,6593.38,45534966.84,6906.16,multiply,ETH
2023-05-02,7050.53,6843.46,6906.16,16613.21,114249044.29,6877.0,multiply,ETH
2023-05-03,6914.91,6687.43,6877.0,11803.97,80263618.88,6799.71,multiply,ETH
2023-05-04,6888.67,6742.84,6799.71,8706.79,59800415.49,6868.25,multiply,ETH
2023-05-05,6885.75,6478.9,6868.25,15772.22,102278695.5,6484.74,multiply,ETH
2023-05-06,6583.9,6292.25,6484.74,17886.38,114501769.43,6401.62,multiply,ETH
2023-05-07,6503.69,6366.62,6401.62,9788.54,63647392.58,6502.24,multiply,ETH
2023-05-08,6599.94,6066.23,6502.24,14241.61,87389658.93,6136.22,multiply,ETH
2023-05-09,6319.96,6120.18,6136.22,8315.05,52478008.04,6311.21,multiply,ETH
2023-05-10,6465.78,6247.05,6311.21,9090.45,58299634.5,6413.28,multiply,ETH
2023-05-11,6597.02,6343.29,6413.28,15566.23,102304850.66,6572.23,multiply,ETH
2023-05-12,6613.06,6445.36,6572.23,7425.55,48174393.65,6487.65,multiply,ETH
2023-05-13,6560.56,6465.78,6487.65,4156.01,27083959.96,6516.82,multiply,ETH
2023-05-14,6779.3,6486.2,6516.82,7938.51,53713345.3,6766.17,multiply,ETH
2023-05-15,7068.03,6680.14,6766.17,67414.89,470297018.79,6976.16,multiply,ETH
2023-05-16,7250.31,6976.16,6976.16,19085.83,137209188.26,7189.06,multiply,ETH
2023-05-17,7598.82,7177.39,7189.06,32799.45,246319625.09,7509.87,multiply,ETH
2023-05-18,7530.29,7308.64,7509.87,11528.08,84389016.08,7320.3,multiply,ETH
2023-05-19,7514.25,7317.38,7320.3,11437.17,84474037.22,7385.92,multiply,ETH
2023-05-20,7409.25,7296.97,7385.92,5074.88,37601069.41,7409.25,multiply,ETH
2023-05-21,7511.33,7365.51,7409.25,8263.67,61504778.12,7442.79,multiply,ETH
2023-05-22,7489.46,7275.1,7442.79,9610.66,70100662.97,7294.05,multiply,ETH
2023-05-23,7294.05,7139.48,7294.05,6349.5,45785825.42,7210.93,multiply,ETH
