time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2018-05-31,43430.0,38610.94,42420.0,2.758,113595.76,43430.0,direct,
2018-06-01,43399.69,38610.98,38777.38,1.687,69263.99,38721.71,direct,
2018-06-02,43228.0,38721.71,38721.71,3.022,122697.26,43228.0,direct,
2018-06-03,44945.0,40095.92,43228.0,3.898,163147.7,44945.0,direct,
2018-06-04,45450.0,38887.65,44945.0,10.48,424096.36,45450.0,direct,
2018-06-05,45450.0,38941.6,45450.0,0.462,20245.25,43632.0,direct,
2018-06-06,43631.97,39600.99,39600.99,4.273,171012.04,40424.15,direct,
2018-06-07,45450.0,39798.99,40424.15,3.866,161837.9,39798.99,direct,
2018-06-08,45450.0,39600.97,43026.0,4.401,180090.98,40094.99,direct,
2018-06-09,44440.0,39781.44,40094.99,5.943,257110.83,42823.99,direct,
2018-06-10,42824.0,35288.5,42823.99,2.361,94645.09,36894.6,direct,
2018-06-11,40399.93,36036.93,36894.6,3.677,136631.48,40399.93,direct,
2018-06-12,40400.0,36814.38,40399.93,7.273,282688.76,36814.38,direct,
2018-06-13,40299.0,33112.2,36814.38,4.69,168515.83,40299.0,direct,
2018-06-14,40299.0,32469.67,40299.0,3.164,111283.98,40187.85,direct,
2018-06-15,39794.0,34700.21,35838.98,3.099,116461.19,35333.01,direct,
2018-06-16,39895.0,34634.9,35333.01,2.47,90682.94,34673.82,direct,
2018-06-17,34798.3,33731.53,34673.82,0.8593,29154.58,33731.53,direct,
2018-06-18,39390.0,33731.53,33731.53,2.055,78685.58,38986.0,direct,
2018-06-19,39390.0,34806.43,38986.0,6.603,244180.14,39390.0,direct,
2018-06-20,39996.0,34435.16,39390.0,3.712,141554.95,39996.0,direct,
2018-06-21,39310.84,32551.82,35640.99,3.073,110835.98,36891.75,direct,
2018-06-22,37359.84,30690.98,36891.75,3.378,120257.69,37359.84,direct,
2018-06-23,37359.84,30294.98,37359.84,1.306,42812.36,34340.0,direct,
2018-06-24,34340.0,25739.88,34340.0,3.096,90953.51,28215.98,direct,
2018-06-25,37370.0,27423.0,32216.42,5.735,186202.25,37370.0,direct,
2018-06-26,37370.0,28710.95,37370.0,3.447,102120.17,28710.95,direct,
2018-06-27,34340.0,28710.95,28710.95,2.446,73638.09,34340.0,direct,
2018-06-28,34340.0,28710.95,28710.95,1.145,38193.49,34340.0,direct,
2018-06-29,33936.0,25195.46,29811.26,2.103,68423.98,25195.46,direct,
2018-06-30,35350.0,25195.34,25195.34,4.765,150607.48,25244.99,direct,
2018-07-01,35350.0,25244.99,25244.99,1.835,59942.65,31706.12,direct,
2018-07-02,37370.0,27918.99,31706.12,1.771,54744.27,29353.45,direct,
2018-07-03,37370.0,28193.67,29353.45,4.407,131046.72,28193.67,direct,
2018-07-04,32320.0,25017.21,28512.99,4.994,148584.06,25017.21,direct,
2018-07-05,32632.63,25017.21,25017.21,9.842,297345.52,32107.24,direct,
2018-07-06,37369.97,28125.54,29205.98,15.33,436704.56,28809.98,direct,
2018-07-07,32631.67,28999.7,31942.17,3.778,110993.46,31870.52,direct,
2018-07-08,34324.76,22046.9,31870.52,6.265,188400.13,33436.1,direct,
2018-07-09,34074.53,22047.2,22047.2,1.826,56056.87,32648.18,direct,
2018-07-10,33658.36,28947.27,32648.18,3.295,100845.38,31814.71,direct,
2018-07-11,32725.64,27424.86,31814.71,24.36,680503.59,27424.86,direct,
2018-07-12,35350.0,27424.86,27424.86,1.447,42305.02,34973.88,direct,
2018-07-13,35410.97,28140.65,28140.65,2.031,60860.47,35410.97,direct,
2018-07-14,35255.56,28951.05,28951.05,0.5514,17821.48,35255.56,direct,
2018-07-15,35255.56,30194.98,35255.56,1.353,43908.94,32642.37,direct,
2018-07-16,34597.17,30492.0,32642.37,2.973,93690.04,34597.17,direct,
2018-07-17,36006.16,29997.04,34597.17,5.072,167664.29,36006.16,direct,
2018-07-18,40217.27,31451.88,35711.9,5.955,194201.59,39874.8,direct,
2018-07-19,39874.8,29197.83,39874.8,3.175,101843.65,32975.88,direct,
2018-07-20,37775.33,29541.62,32975.88,2.5,80716.05,29541.62,direct,
2018-07-21,37288.36,29099.8,29541.62,2.83,86430.49,29823.2,direct,
2018-07-22,37490.27,29823.2,29823.2,1.003,33737.24,33835.0,direct,
2018-07-23,33835.0,29117.43,33835.0,6.481,195805.07,32320.0,direct,
2018-07-24,38711.24,28485.61,32320.0,3.086,98888.69,31144.37,direct,
2018-07-25,35899.93,29703.41,35899.93,1.969,62647.67,30472.49,direct,
2018-07-26,33867.74,22047.23,30472.49,3.977,124682.01,33867.74,direct,
2018-07-27,35350.0,25456.11,33867.74,2.354,73903.36,25981.36,direct,
2018-07-28,34120.86,25779.01,25981.36,3.855,121781.71,25779.01,direct,
2018-07-29,38489.69,25779.01,25779.01,3.25,110848.46,34620.57,direct,
2018-07-30,38668.4,25688.24,35905.48,1.377,42743.11,35350.0,direct,
2018-07-31,35350.0,28660.92,35350.0,5.254,173758.82,34917.7,direct,
2018-08-01,32218.99,29422.76,29422.76,1.2,37418.47,32218.99,direct,
2018-08-02,32824.92,27408.87,32218.99,6.629,191207.11,27501.58,direct,
2018-08-03,48555.56,27214.89,27501.58,3.146,115072.78,32086.4,direct,
2018-08-04,32049.5,22047.0,22047.0,1.784,52990.34,26879.68,direct,
2018-08-05,31612.98,26879.68,26879.68,1.028,29413.82,27231.18,direct,
2018-08-06,31612.95,26818.12,26818.12,14.06,390045.3,30804.98,direct,
2018-08-07,31232.5,27167.03,30804.98,2.366,67209.14,30743.6,direct,
2018-08-08,30300.0,23472.43,24623.28,11.54,297474.07,24740.03,direct,
2018-08-09,24740.03,24740.03,24740.03,0.0,0.0,24740.03,direct,
2018-08-10,24740.03,24740.03,24740.03,0.0,0.0,24740.03,direct,
2018-08-11,29290.0,24694.5,24740.03,3.6,99363.8,24694.5,direct,
2018-08-12,26260.0,22326.39,22326.39,1.577,38173.41,22571.82,direct,
2018-08-13,28280.0,20608.27,22571.82,3.812,90811.89,24744.98,direct,
2018-08-14,25250.0,19030.26,24744.98,6.155,137651.07,23219.89,direct,
2018-08-15,25562.03,13365.0,23219.89,12.26,286192.75,13365.0,direct,
2018-08-16,24947.0,19008.0,19403.86,5.609,123833.01,23730.62,direct,
2018-08-17,25826.59,18117.0,23730.62,3.49,79728.94,25826.59,direct,
2018-08-18,25826.59,21582.79,25826.59,8.204,189841.69,24744.93,direct,
2018-08-19,24744.96,20306.14,24744.96,3.39,73530.21,24744.95,direct,
2018-08-20,24744.99,20139.03,24744.95,5.075,114814.61,20260.09,direct,
2018-08-21,27545.36,19007.95,20260.09,7.935,175623.08,21488.76,direct,
2018-08-22,29188.98,19575.05,21488.76,6.899,148000.54,21756.26,direct,
2018-08-23,24038.0,18592.84,21756.26,6.12,132486.53,24038.0,direct,
2018-08-24,22220.0,18988.62,22220.0,3.355,68970.03,22220.0,direct,
2018-08-25,22220.0,18571.52,22220.0,6.062,123380.87,19347.83,direct,
2018-08-26,22220.0,13067.94,19347.83,4.578,90959.3,18865.46,direct,
2018-08-27,22858.01,18064.48,18865.46,11.88,241293.32,22220.0,direct,
2018-08-28,22560.98,19928.63,22220.0,4.545,95488.86,20494.41,direct,
2018-08-29,21937.17,18526.18,20494.41,8.775,186833.58,20294.99,direct,
2018-08-30,33330.0,19444.8,20294.99,3.927,80550.5,21759.62,direct,
2018-08-31,23836.0,18067.43,21759.62,4.915,101005.12,18967.56,direct,
2018-09-01,22324.09,17126.85,18967.56,8.339,179898.04,22093.06,direct,
2018-09-02,22724.99,19753.8,22093.06,9.326,203804.45,21838.68,direct,
2018-09-03,22724.99,19787.16,21838.68,5.481,113291.01,20069.49,direct,
2018-09-04,22220.0,19707.11,20069.49,3.86,80382.7,22220.0,direct,
2018-09-05,22220.0,19310.18,22220.0,7.582,154374.62,19745.5,direct,
2018-09-06,19745.5,16466.84,19745.5,9.521,174774.28,19190.0,direct,
2018-09-07,20008.2,15706.7,19190.0,7.027,124091.9,15706.7,direct,
2018-09-08,18180.0,14744.88,15706.7,11.89,193356.14,17170.0,direct,
2018-09-09,20976.69,14154.18,17170.0,6.221,99855.02,17170.0,direct,
2018-09-10,17170.0,15120.32,17170.0,12.54,193207.79,15251.0,direct,
2018-09-11,15517.28,14003.52,15251.0,12.0,175855.95,14733.06,direct,
2018-09-12,25986.8,10493.97,14733.06,11.44,158780.95,13146.68,direct,
2018-09-13,16872.97,13146.68,13146.68,8.168,126577.39,16362.0,direct,
2018-09-14,18627.8,12645.33,16362.0,17.83,295380.92,15882.22,direct,
2018-09-15,17829.48,13364.95,15882.22,20.78,326777.61,16261.46,direct,
2018-09-16,17303.21,13175.21,16261.46,5.15,85247.17,13175.21,direct,
2018-09-17,19977.8,13364.8,15982.85,43.56,694188.51,19977.8,direct,
2018-09-18,19977.8,13879.52,19977.8,15.87,237248.37,15280.65,direct,
2018-09-19,16714.75,12870.0,15280.65,7.255,116733.98,16540.77,direct,
2018-09-20,17170.0,12542.99,16332.0,15.24,238681.92,15308.2,direct,
2018-09-21,18454.67,15308.2,15308.2,4.1,68471.13,17798.65,direct,
2018-09-22,19576.86,12473.96,17798.65,13.04,236346.39,18064.65,direct,
2018-09-23,19804.0,12542.01,16996.12,3.489,62800.89,19661.04,direct,
2018-09-24,19661.04,16528.5,19661.04,11.3,203360.44,16732.96,direct,
2018-09-25,21967.5,10097.9,16732.96,5.601,94062.67,16755.9,direct,
2018-09-26,19190.0,15153.34,16755.9,6.897,113899.26,17134.86,direct,
2018-09-27,17687.11,10098.0,17224.54,6.586,106369.72,17687.11,direct,
2018-09-28,18180.0,15995.35,17687.11,11.19,184821.33,16115.43,direct,
2018-09-29,17619.48,15410.72,16115.43,3.084,52568.41,17619.48,direct,
2018-09-30,17973.47,16136.78,17619.48,8.96,157224.64,17286.95,direct,
2018-10-01,17809.0,15915.47,17286.95,12.97,215516.61,17542.52,direct,
2018-10-02,17945.56,15146.92,17542.52,16.13,268511.36,17945.56,direct,
2018-10-03,17945.56,11046.77,17945.56,11.32,186849.7,16988.2,direct,
2018-10-04,16798.29,16283.57,16175.86,959832.46,15815744365.32,16477.61,multiply,USDT
2018-10-05,17133.13,16293.18,16476.87,869230.72,14703999519.51,16916.11,multiply,USDT
2018-10-06,16931.6,16553.15,16916.11,1043121.06,17399816098.82,16680.53,multiply,USDT
2018-10-07,25685.8,11435.18,17093.26,14.41,238590.56,17062.96,direct,
2018-10-08,17281.6,16736.49,16753.85,890412.85,15274215755.08,17154.08,multiply,USDT
2018-10-09,17200.92,16915.4,17154.08,816339.68,13903646813.48,17031.69,multiply,USDT
2018-10-10,17028.66,16738.7,17030.95,907012.77,15327575603.56,16898.96,multiply,USDT
2018-10-11,17819.33,14197.56,17247.3,20.99,320304.58,14589.94,direct,
2018-10-12,19879.64,10125.37,14589.94,13.74,209629.06,14949.76,direct,
2018-10-13,16917.06,14740.9,16124.32,28.52,438001.2,14781.42,direct,
2018-10-14,15046.23,14456.37,15007.88,883891.31,12887108783.06,14579.97,multiply,USDT
2018-10-15,17738.95,15409.3,15683.05,13.03,216913.16,15630.74,direct,
2018-10-16,24559.04,15180.51,15501.84,11.27,180980.51,15637.6,direct,
2018-10-17,20746.59,14999.99,15637.6,21.28,341829.74,16543.22,direct,
2018-10-18,16806.21,14952.46,16543.22,15.97,252840.92,16123.39,direct,
2018-10-19,16651.14,14312.96,16123.39,10.27,160970.63,14312.96,direct,
2018-10-20,16828.78,14312.96,14312.96,13.89,217887.92,15028.58,direct,
2018-10-21,16873.49,15028.58,15028.58,2.31,36171.03,16109.5,direct,
2018-10-22,16109.5,14414.82,16109.5,10.15,156730.24,16016.0,direct,
2018-10-23,16016.0,11236.36,16016.0,15.49,237998.24,15846.5,direct,
2018-10-24,15955.94,14818.66,14818.66,7.698,117386.07,15846.75,direct,
2018-10-25,15857.0,10083.97,15846.75,7.912,123337.42,15856.99,direct,
2018-10-26,15941.92,14722.0,15856.99,4.205,66305.05,15775.92,direct,
2018-10-27,15857.09,14865.21,15775.92,14.47,226891.5,15729.45,direct,
2018-10-28,15893.46,11022.64,15729.45,18.52,279940.24,14756.31,direct,
2018-10-29,18662.69,11020.41,14756.31,19.41,294677.47,15016.06,direct,
2018-10-30,15392.37,14180.47,15016.06,34.41,513561.24,15150.0,direct,
2018-10-31,15218.66,11008.73,15150.0,23.24,339644.06,14566.24,direct,
2018-11-01,15250.95,9819.79,14566.24,22.91,327976.69,15099.0,direct,
2018-11-02,15410.58,14323.27,15099.0,24.97,376056.94,15409.03,direct,
2018-11-03,15846.8,14211.39,15409.03,7.826,114970.23,15358.67,direct,
2018-11-04,16682.0,14479.56,15358.67,16.08,234702.85,16682.0,direct,
2018-11-05,16682.0,11008.69,16682.0,13.53,211418.7,14618.51,direct,
2018-11-06,16231.01,14618.51,14618.51,9.639,152793.03,16186.49,direct,
2018-11-07,16856.86,15048.89,16186.49,6.67,106404.29,16253.33,direct,
2018-11-08,16708.66,10757.27,16253.33,5.175,79369.04,15151.51,direct,
2018-11-09,15898.75,11107.78,15151.51,2.056,31488.56,15873.38,direct,
2018-11-10,15886.28,14226.72,15873.38,5.436,82736.23,14226.72,direct,
2018-11-11,15888.53,14155.37,14226.72,2.185,32735.13,15566.0,direct,
2018-11-12,15845.4,14577.25,15566.0,9.329,142164.96,15773.97,direct,
2018-11-13,15773.97,14893.2,15773.97,9.493,144942.72,15756.0,direct,
2018-11-14,15756.0,13462.31,15756.0,15.32,224714.65,14512.2,direct,
2018-11-15,15655.0,13068.39,14512.2,10.23,144746.29,13309.12,direct,
2018-11-16,15131.31,12775.05,13309.12,20.21,283888.61,12775.05,direct,
2018-11-17,14340.9,12719.82,12775.05,9.232,123988.8,12969.83,direct,
2018-11-18,15030.12,11113.54,12969.83,8.793,117029.15,12830.87,direct,
2018-11-19,14632.32,11329.77,12830.87,21.49,267406.17,12000.66,direct,
2018-11-20,11435.6,9444.13,11190.47,4569860.4,45375168474.3,9929.22,multiply,USDT
2018-11-21,12114.17,9640.2,9853.72,26.88,296924.08,9640.2,direct,
2018-11-22,12115.04,6733.39,10529.74,27.36,277391.64,9705.49,direct,
2018-11-23,11246.91,8582.77,9705.49,21.99,221754.51,8632.88,direct,
2018-11-24,11099.55,8101.01,8632.88,12.47,114481.48,8693.39,direct,
2018-11-25,10788.31,7854.02,10728.1,7.614,72034.28,8262.03,direct,
2018-11-26,10798.2,5686.6,8262.03,14.91,131879.63,7565.4,direct,
2018-11-27,9855.62,7499.48,7565.4,14.65,121465.07,7768.9,direct,
2018-11-28,11105.85,5278.65,7768.9,14.04,131539.51,9782.01,direct,
2018-11-29,9782.01,8445.62,9782.01,13.49,128116.28,8445.62,direct,
2018-11-30,9673.71,5960.23,8445.62,5.713,53991.49,9214.33,direct,
2018-12-01,10806.96,5343.43,9214.33,4.776,43547.14,9483.46,direct,
2018-12-02,10806.86,8140.46,9483.46,17.83,163539.83,10806.86,direct,
2018-12-03,10806.89,5610.7,10806.86,13.52,123617.95,10806.89,direct,
2018-12-04,10807.0,7929.93,10806.89,19.08,167312.64,8787.0,direct,
2018-12-05,10806.96,7485.96,8787.0,20.95,180526.46,7485.96,direct,
2018-12-06,10807.0,7434.41,7485.96,31.68,242841.85,8080.0,direct,
2018-12-07,8584.91,6690.86,8080.0,17.51,129336.17,7251.8,direct,
2018-12-08,7805.93,6386.69,7251.8,27.69,194858.06,6593.39,direct,
2018-12-09,8584.8,6516.31,6593.39,6.12,44284.46,7654.18,direct,
2018-12-10,8585.0,6358.17,7654.18,12.55,88110.87,6358.17,direct,
