time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2018-04-04,531827.52,462468.38,489521.24,2.759,1275950.26,462468.38,invert_divide,ETH
2018-04-05,495994.32,366040.85,462468.38,10.43,4630573.57,443966.79,invert_divide,ETH
2018-04-06,477041.5,376598.93,420681.17,9.307,4439825.27,477041.5,invert_divide,ETH
2018-04-07,477896.42,364258.6,477041.5,6.992,3061077.55,437797.13,invert_divide,ETH
2018-04-08,521652.23,310755.35,437797.13,1.111,579555.62,521652.23,invert_divide,ETH
2018-04-09,549006.12,403617.29,521652.23,4.355,1812093.53,416094.95,invert_divide,ETH
2018-04-10,462860.72,400934.56,416094.95,0.4088,167750.65,410348.94,invert_divide,ETH
2018-04-11,483555.14,402208.28,410348.94,1.753,806495.66,460065.98,invert_divide,ETH
2018-04-12,473274.15,421719.44,471523.29,5.599,2476359.38,442286.01,invert_divide,ETH
2018-04-13,578222.08,469746.6,472728.57,5.504,3003421.74,545679.82,invert_divide,ETH
2018-04-14,560781.56,476022.61,545679.82,4.604,2480114.18,538686.83,invert_divide,ETH
2018-04-15,541062.2,483489.11,538686.83,2.241,1209563.51,539742.75,invert_divide,ETH
2018-04-16,656800.06,476253.66,539742.75,9.481,5054191.59,533086.34,invert_divide,ETH
2018-04-17,562501.49,480221.45,533086.34,4.328,2100536.71,485336.58,invert_divide,ETH
2018-04-18,522293.91,477012.59,521129.08,7.435,3625447.67,487619.06,invert_divide,ETH
2018-04-19,566497.38,457071.82,487619.06,4.524,2562834.14,566497.38,invert_divide,ETH
2018-04-20,589582.16,519045.96,566579.92,6.09,3274736.11,537723.5,invert_divide,ETH
2018-04-21,663673.94,442020.48,537569.07,5.485,3146473.04,573650.51,invert_divide,ETH
2018-04-22,586641.74,538179.27,573650.51,3.152,1849094.75,586641.74,invert_divide,ETH
2018-04-23,578274.2,513908.32,548692.07,5.207,2871479.31,551465.2,invert_divide,ETH
2018-04-24,640176.05,545179.62,551465.2,5.384,3286631.08,610444.11,invert_divide,ETH
2018-04-25,638685.92,555997.7,610444.11,7.193,4041514.17,561867.67,invert_divide,ETH
2018-04-26,622147.56,552119.56,592817.53,7.66,4765650.29,622147.56,invert_divide,ETH
2018-04-27,645033.01,581440.02,622147.56,1.794,1146443.87,639043.41,invert_divide,ETH
2018-04-28,636264.04,572745.41,639043.41,1.355,862137.77,636264.04,invert_divide,ETH
2018-04-29,964792.58,578233.9,636002.74,0.8486,535606.14,631164.44,invert_divide,ETH
2018-04-30,638395.17,638395.17,631164.44,0.0,0.0,638395.17,invert_divide,ETH
2018-05-01,624938.93,624938.93,638395.17,0.0,0.0,624938.93,invert_divide,ETH
2018-05-02,620995.3,620995.3,624770.09,0.0,0.0,620995.3,invert_divide,ETH
2018-05-03,592143.96,542376.24,620995.3,4.24,2510690.41,592143.96,invert_divide,ETH
2018-05-04,671505.56,671505.56,679652.66,0.4869,326956.06,671505.56,invert_divide,ETH
2018-05-05,657529.4,657529.4,671754.61,0.0,0.0,657529.4,invert_divide,ETH
2018-05-06,661451.37,661451.37,657529.4,0.0,0.0,661451.37,invert_divide,ETH
2018-05-07,676016.8,676016.8,661451.37,0.0,0.0,676016.8,invert_divide,ETH
2018-05-08,666399.68,666399.68,676100.91,0.0,0.0,666399.68,invert_divide,ETH
2018-05-09,651208.93,632827.28,644101.05,0.599,379063.54,632827.28,invert_divide,ETH
2018-05-10,635981.56,635981.56,632670.39,0.0,0.0,635981.56,invert_divide,ETH
2018-05-11,633848.98,633848.98,635981.56,0.0,0.0,633848.98,invert_divide,ETH
2018-05-12,675417.96,551715.05,633848.98,6.795,4007072.51,589708.98,invert_divide,ETH
2018-05-13,647820.41,564448.87,589708.98,0.858,484297.13,564448.87,invert_divide,ETH
2018-05-14,565658.25,565658.25,564448.87,0.0,0.0,565658.25,invert_divide,ETH
2018-05-15,570685.12,570685.12,565658.25,0.0,0.0,570685.12,invert_divide,ETH
2018-05-16,561248.97,561248.97,570685.12,0.0,0.0,561248.97,invert_divide,ETH
2018-05-17,632467.45,572817.62,561248.97,0.3287,207891.38,632465.41,invert_divide,ETH
2018-05-18,612557.97,554712.81,620901.64,0.9591,575972.8,600534.67,invert_divide,ETH
2018-05-19,611170.83,537294.69,600463.26,3.142,1920298.74,611170.83,invert_divide,ETH
2018-05-20,622010.24,570211.29,611098.53,0.3913,223123.68,570211.29,invert_divide,ETH
2018-05-21,629485.8,550080.73,570211.29,9.021,5436910.68,602694.9,invert_divide,ETH
2018-05-22,639796.3,562915.17,602694.9,2.741,1702102.78,620978.76,invert_divide,ETH
2018-05-23,869819.35,540012.08,577737.52,2.31,1247427.9,540012.08,invert_divide,ETH
2018-05-24,880475.05,511479.21,540012.08,3.116,1982837.7,636340.73,invert_divide,ETH
2018-05-25,577774.93,517610.18,566343.12,5.483,2838056.59,517610.18,invert_divide,ETH
2018-05-26,568764.86,496062.82,517610.18,3.325,1891143.16,568764.86,invert_divide,ETH
2018-05-27,585168.02,506036.18,568764.86,2.545,1287862.07,506036.18,invert_divide,ETH
2018-05-28,587650.73,521427.03,484369.64,0.625,367281.7,587650.73,invert_divide,ETH
2018-05-29,613090.53,469705.6,587650.73,3.973,2024299.6,509514.12,invert_divide,ETH
2018-05-30,868386.24,510727.25,509985.21,1.366,1186215.61,868386.24,invert_divide,ETH
2018-05-31,562637.65,500206.5,561111.11,2.758,1551754.63,562637.65,invert_divide,ETH
2018-06-01,563925.29,501701.92,502362.74,1.687,848798.4,503140.72,invert_divide,ETH
2018-06-02,558357.01,500151.25,503206.11,3.022,1687354.9,558357.01,invert_divide,ETH
2018-06-03,560132.1,499699.9,558429.14,3.898,2183394.94,560132.1,invert_divide,ETH
2018-06-04,575389.29,492311.05,560201.92,10.48,6030079.76,575389.29,invert_divide,ETH
2018-06-05,569334.84,487806.59,575316.46,0.462,252511.39,546561.44,invert_divide,ETH
2018-06-06,550352.8,499507.95,495942.27,4.273,2178763.79,509890.89,invert_divide,ETH
2018-06-07,577950.15,506090.92,509890.89,3.866,1956547.5,506090.92,invert_divide,ETH
2018-06-08,577142.86,502869.46,547126.14,4.401,2240737.16,509142.73,invert_divide,ETH
2018-06-09,561323.73,502481.24,509142.73,5.943,3214639.04,540911.84,invert_divide,ETH
2018-06-10,552353.93,455159.29,540911.84,2.361,1123541.22,475875.15,invert_divide,ETH
2018-06-11,522841.08,466376.73,475875.15,3.677,1922486.64,522841.08,invert_divide,ETH
2018-06-12,534815.99,487349.48,522841.08,7.273,3544492.8,487349.48,invert_divide,ETH
2018-06-13,533903.02,438688.39,487349.48,4.69,2504005.17,533903.02,invert_divide,ETH
2018-06-14,515728.18,415531.99,533903.02,3.164,1627263.34,514305.73,invert_divide,ETH
2018-06-15,521956.98,455144.41,458650.88,3.099,1436214.56,463444.52,invert_divide,ETH
2018-06-16,520822.45,452152.74,463444.52,2.47,1118072.26,452660.84,invert_divide,ETH
2018-06-17,452219.62,438356.47,452660.84,0.8593,376679.71,438356.47,invert_divide,ETH
2018-06-18,510365.38,437050.14,438356.47,2.055,1038043.92,505130.86,invert_divide,ETH
2018-06-19,494290.38,436772.87,505196.32,6.603,3263799.35,494290.38,invert_divide,ETH
2018-06-20,504172.44,434074.88,494290.38,3.712,1871488.11,504172.44,invert_divide,ETH
2018-06-21,502503.39,416104.05,449218.43,3.073,1449167.17,471580.6,invert_divide,ETH
2018-06-22,489067.16,401766.99,471580.6,3.378,1652068.85,489067.16,invert_divide,ETH
2018-06-23,485507.99,393696.95,489067.16,1.306,582820.53,446263.81,invert_divide,ETH
2018-06-24,463240.25,347226.22,446263.81,3.096,1178425.39,380628.36,invert_divide,ETH
2018-06-25,508504.56,373152.81,434710.84,5.735,2916273.64,508504.56,invert_divide,ETH
2018-06-26,527154.75,405007.05,508504.56,3.447,1396059.31,405007.05,invert_divide,ETH
2018-06-27,477807.15,399484.49,405292.91,2.446,1168716.29,477807.15,invert_divide,ETH
2018-06-28,478006.68,399651.31,399484.49,1.145,547317.65,478006.68,invert_divide,ETH
2018-06-29,483763.36,359165.5,414967.43,2.103,755325.05,359165.5,invert_divide,ETH
2018-06-30,497747.11,354764.01,359163.79,4.765,1693781.71,355463.11,invert_divide,ETH
2018-07-01,496767.85,354763.77,355413.06,1.835,817604.42,445560.99,invert_divide,ETH
2018-07-02,519532.88,388141.11,445498.38,1.771,722715.97,408083.55,invert_divide,ETH
2018-07-03,526708.95,397373.78,408083.55,4.407,1751226.27,397373.78,invert_divide,ETH
2018-07-04,455724.76,352752.54,401874.42,4.994,1761646.18,352752.54,invert_divide,ETH
2018-07-05,455635.72,349304.8,352752.54,9.842,4412167.78,448299.92,invert_divide,ETH
2018-07-06,525301.8,395354.79,407847.79,15.33,6208279.36,404975.82,invert_divide,ETH
2018-07-07,455113.95,404458.86,449004.36,3.778,1679314.15,444498.19,invert_divide,ETH
2018-07-08,473444.97,304095.17,444498.19,6.265,2889340.23,461187.59,invert_divide,ETH
2018-07-09,481346.66,311445.12,304099.31,1.826,842146.87,461197.63,invert_divide,ETH
2018-07-10,489932.46,421357.64,461197.63,3.295,1525902.03,463096.22,invert_divide,ETH
2018-07-11,469252.08,393244.34,463163.63,24.36,9579432.03,393244.34,invert_divide,ETH
2018-07-12,512764.72,397807.66,393244.34,1.447,734076.07,507308.96,invert_divide,ETH
2018-07-13,509510.36,404901.44,408190.46,2.031,1034815.54,509510.36,invert_divide,ETH
2018-07-14,508738.24,417764.07,416561.87,0.5514,280518.27,508738.24,invert_divide,ETH
2018-07-15,498241.38,426723.86,508738.24,1.353,624153.85,461311.05,invert_divide,ETH
2018-07-16,485642.48,428017.97,461245.87,2.973,1443815.08,485642.48,invert_divide,ETH
2018-07-17,527794.78,439710.35,485642.48,5.072,2676975.13,527794.78,invert_divide,ETH
2018-07-18,618822.43,483949.53,523481.38,5.955,3653707.25,613552.85,invert_divide,ETH
2018-07-19,635860.31,465600.86,613647.28,3.175,1669564.97,525847.23,invert_divide,ETH
2018-07-20,616840.79,482390.92,525847.23,2.5,1205977.3,482390.92,invert_divide,ETH
2018-07-21,598817.41,467316.52,482390.92,2.83,1355382.3,478933.68,invert_divide,ETH
2018-07-22,605658.64,481796.45,478933.68,1.003,548247.25,546607.43,invert_divide,ETH
2018-07-23,580659.0,499698.47,546695.75,6.481,3594747.21,554659.34,invert_divide,ETH
2018-07-24,679382.94,499922.96,554659.34,3.086,1686758.96,546584.24,invert_divide,ETH
2018-07-25,621428.6,514166.7,630044.4,1.969,1038607.11,527479.49,invert_divide,ETH
2018-07-26,580623.01,377974.11,527479.49,3.977,2309137.7,580623.01,invert_divide,ETH
2018-07-27,615531.95,443254.57,580523.48,2.354,1064950.75,452400.49,invert_divide,ETH
2018-07-28,599137.14,452660.4,452400.49,3.855,1745005.86,452660.4,invert_divide,ETH
2018-07-29,678232.42,454255.68,452739.9,3.25,1982675.81,610054.1,invert_divide,ETH
2018-07-30,692982.08,460362.72,632695.68,1.377,872346.77,633512.54,invert_divide,ETH
2018-07-31,633399.03,513544.53,633399.03,5.254,3287181.43,625653.11,invert_divide,ETH
2018-08-01,583571.64,532924.47,527195.13,1.2,700285.96,583571.64,invert_divide,ETH
2018-08-02,601850.39,502546.2,583465.95,6.629,3342647.12,504246.06,invert_divide,ETH
2018-08-03,862137.07,483218.93,504338.53,3.146,1792326.25,569715.91,invert_divide,ETH
2018-08-04,552196.76,379858.72,391459.52,1.784,826212.08,463123.36,invert_divide,ETH
2018-08-05,543832.44,462406.33,463123.36,1.028,481569.81,468453.12,invert_divide,ETH
2018-08-06,541224.96,459135.76,461347.32,14.06,7415134.72,527392.23,invert_divide,ETH
2018-08-07,555047.09,482797.76,527392.23,2.366,1292684.51,546358.63,invert_divide,ETH
2018-08-08,535430.29,414780.53,437591.61,11.54,5045060.01,437180.24,invert_divide,ETH
2018-08-09,444325.25,444325.25,437180.24,0.0,0.0,444325.25,invert_divide,ETH
2018-08-10,458148.7,458148.7,444325.25,0.0,0.0,458148.7,invert_divide,ETH
2018-08-11,573863.64,483826.41,458148.7,3.6,1741775.08,483826.41,invert_divide,ETH
2018-08-12,521238.59,443159.79,437429.27,1.577,706545.46,448031.36,invert_divide,ETH
2018-08-13,623182.02,454126.71,447942.45,3.812,2078621.94,545283.83,invert_divide,ETH
2018-08-14,561860.26,423459.28,545283.83,6.155,3180205.23,516686.47,invert_divide,ETH
2018-08-15,570326.42,298192.77,516686.47,12.26,3655843.37,298192.77,invert_divide,ETH
2018-08-16,549009.68,418309.86,432928.6,5.609,2929248.41,522240.76,invert_divide,ETH
2018-08-17,536155.08,376105.46,522355.71,3.49,1871181.21,536155.08,invert_divide,ETH
2018-08-18,561325.58,469089.11,536043.79,8.204,4412245.29,537816.34,invert_divide,ETH
2018-08-19,535373.43,439336.65,537817.0,3.39,1814915.2,535373.22,invert_divide,ETH
2018-08-20,571213.99,464889.89,535257.41,5.075,2373498.54,467684.44,invert_divide,ETH
2018-08-21,634539.51,437870.31,467684.44,7.935,3927973.06,495018.66,invert_divide,ETH
2018-08-22,686637.97,460481.06,495018.66,6.899,3530850.1,511791.58,invert_divide,ETH
2018-08-23,568139.92,439443.16,511791.58,6.12,3477016.31,568139.92,invert_divide,ETH
2018-08-24,528544.24,451679.83,525171.35,3.355,1773265.94,528544.24,invert_divide,ETH
2018-08-25,539058.71,450546.34,528670.0,6.062,2845379.56,469379.67,invert_divide,ETH
2018-08-26,543409.15,319587.67,469379.67,4.578,2112156.42,461371.0,invert_divide,ETH
2018-08-27,549075.43,433929.38,461371.0,11.88,6340946.43,533749.7,invert_divide,ETH
2018-08-28,540124.01,477103.9,533749.7,4.545,2229999.84,490649.03,invert_divide,ETH
2018-08-29,534922.46,451747.87,490766.52,8.775,4342563.7,494879.05,invert_divide,ETH
2018-08-30,819724.55,478229.22,494879.05,3.927,2101574.71,535160.35,invert_divide,ETH
2018-08-31,593821.62,450110.36,535160.35,4.915,2322510.15,472535.13,invert_divide,ETH
2018-09-01,543694.35,417117.63,472535.13,8.339,4486946.6,538067.71,invert_divide,ETH
2018-09-02,562221.43,488713.51,538067.71,9.326,5038781.04,540293.91,invert_divide,ETH
2018-09-03,570836.22,497039.94,540293.91,5.481,2763146.81,504131.88,invert_divide,ETH
2018-09-04,573123.55,508308.23,504131.88,3.86,2212256.9,573123.55,invert_divide,ETH
2018-09-05,650849.44,565617.46,573123.55,7.582,4385189.84,578368.48,invert_divide,ETH
2018-09-06,559838.39,466879.5,578368.48,9.521,5180266.23,544088.46,invert_divide,ETH
2018-09-07,594774.08,466905.47,544088.46,7.027,3280944.74,466905.47,invert_divide,ETH
2018-09-08,571518.39,463529.71,466905.47,11.89,6417834.01,539767.37,invert_divide,ETH
2018-09-09,669540.06,451777.21,539767.37,6.221,3409338.33,548037.03,invert_divide,ETH
2018-09-10,550673.51,484936.5,548037.03,12.54,6133660.68,489127.65,invert_divide,ETH
2018-09-11,527978.22,476472.27,489127.65,12.0,6015539.98,501295.0,invert_divide,ETH
2018-09-12,899197.23,363113.15,501124.49,11.44,5204083.71,454902.42,invert_divide,ETH
2018-09-13,518689.52,404140.18,454902.42,8.168,4108355.86,502981.86,invert_divide,ETH
2018-09-14,575287.21,390529.03,502981.86,17.83,8745521.39,490494.75,invert_divide,ETH
2018-09-15,522246.05,391474.81,490949.61,20.78,9897865.81,476316.93,invert_divide,ETH
2018-09-16,510871.27,388993.5,476596.13,5.15,2003316.55,388993.5,invert_divide,ETH
2018-09-17,636438.36,425766.17,471888.1,43.56,27723254.79,636438.36,invert_divide,ETH
2018-09-18,605755.0,420846.57,636438.36,15.87,7353059.9,463330.81,invert_divide,ETH
2018-09-19,509285.5,392138.94,463330.81,7.255,3656407.26,503984.46,invert_divide,ETH
2018-09-20,496960.93,363038.78,497623.4,15.24,6752444.8,443073.81,invert_divide,ETH
2018-09-21,503538.06,417686.22,443073.81,4.1,1991117.74,485638.47,invert_divide,ETH
2018-09-22,546076.99,347948.68,485638.47,13.04,6570795.98,503895.4,invert_divide,ETH
2018-09-23,542872.81,343805.1,474089.82,3.489,1880410.32,538953.95,invert_divide,ETH
2018-09-24,567581.99,477150.69,538953.95,11.3,5458500.23,483053.12,invert_divide,ETH
2018-09-25,645723.1,296822.46,483053.12,5.601,2758665.37,492530.86,invert_divide,ETH
2018-09-26,578534.82,456838.71,492530.86,6.897,3562831.76,516577.03,invert_divide,ETH
2018-09-27,516562.79,294918.22,519280.68,6.586,3402082.55,516562.79,invert_divide,ETH
2018-09-28,543497.76,478186.85,516562.79,11.19,5391081.07,481776.68,invert_divide,ETH
2018-09-29,502408.9,439427.43,481776.68,3.084,1549429.04,502408.9,invert_divide,ETH
2018-09-30,511336.27,459083.36,502408.9,8.96,4406573.88,491805.12,invert_divide,ETH
2018-10-01,508537.98,454468.02,491665.24,12.97,6497044.1,500928.61,invert_divide,ETH
2018-10-02,519107.9,438152.16,500928.61,16.13,8373210.38,519107.9,invert_divide,ETH
2018-10-03,529523.75,325959.58,519107.9,11.32,5674429.74,501274.71,invert_divide,ETH
2018-10-04,491433.28,481619.59,477096.91,91492.98,44660012362.98,488125.02,multiply,USDT
2018-10-05,493994.31,485349.6,488133.9,93752.36,46076195040.34,491467.04,multiply,USDT
2018-10-06,492182.76,486535.69,491467.04,85436.1,41734375413.77,488486.43,multiply,USDT
2018-10-07,750169.39,333971.38,500534.7,14.41,7180994.56,498334.11,invert_divide,ETH
2018-10-08,499887.45,491424.5,489599.55,118084.6,58738866328.34,497430.37,multiply,USDT
2018-10-09,498008.91,493143.78,497458.71,84372.11,41861254311.34,496150.38,multiply,USDT
2018-10-10,496190.42,487236.67,496157.09,92205.67,45565448811.09,494171.87,multiply,USDT
2018-10-11,581381.08,463215.66,504159.6,20.99,9991609.81,476017.62,invert_divide,ETH
2018-10-12,634929.42,323390.93,476017.62,13.74,6560514.29,477475.57,invert_divide,ETH
2018-10-13,531983.02,463550.31,514989.46,28.52,13256795.55,464824.53,invert_divide,ETH
2018-10-14,474061.43,467615.9,472004.42,114690.23,53822130246.52,469282.61,multiply,USDT
2018-10-15,558883.11,485485.19,505090.18,13.03,6416778.27,492461.88,invert_divide,ETH
2018-10-16,771084.46,476625.12,488400.76,11.27,5533304.62,490976.45,invert_divide,ETH
2018-10-17,656537.66,474683.23,491130.65,21.28,11140497.52,523519.62,invert_divide,ETH
2018-10-18,539179.02,479706.77,523519.62,15.97,8260844.99,517272.7,invert_divide,ETH
2018-10-19,530629.06,456117.27,517272.7,10.27,4684324.38,456117.27,invert_divide,ETH
2018-10-20,532893.6,453228.63,456117.27,13.89,6610100.58,475889.17,invert_divide,ETH
2018-10-21,535836.46,477249.29,475889.17,2.31,1181738.49,511575.1,invert_divide,ETH
2018-10-22,512878.06,458924.55,511575.1,10.15,5175498.25,509901.31,invert_divide,ETH
